PART_ID,STRT_NUM,STRT_DSC,COMP_STRT,POST_CD,CITY_NAME,CNTR_NAME,STRT_VALD_DTTM,END_VALD_DTTM,EXEC_ID
7685,27,NomVoie5436300,NULL,#2464,Ville24,Pays1,2012-08-02 17:48:10,2012-08-02 17:48:10,12345
9788,43,NomVoie146267,NULL,#1453,Ville7,Pays2,2019-11-23 19:23:52,2019-11-23 19:23:52,12345
7054,16,NomVoie2333341,NULL,#8572,Ville3,Pays1,2007-07-19 06:51:26,2007-07-19 06:51:26,12345
9986,70,NomVoie1647254,NULL,#2047,Ville16,Pays2,2016-02-25 05:06:56,2016-02-25 05:06:56,12345
2855,70,NomVoie313378,NULL,#8244,Ville6,Pays1,2002-06-03 23:15:53,2002-06-03 23:15:53,12345
10432,55,NomVoie3449187,NULL,#6957,Ville15,Pays2,2011-03-21 07:18:44,2011-03-21 07:18:44,12345
664,28,NomVoie252514,NULL,#8644,Ville6,Pays2,2003-01-12 22:17:20,2003-01-12 22:17:20,12345
1953,63,NomVoie269047,NULL,#7733,Ville19,Pays4,2023-11-24 20:19:09,2023-11-24 20:19:09,12345
1074,2,NomVoie784554,NULL,#8015,Ville10,Pays3,2021-05-12 06:41:40,2021-05-12 06:41:40,12345
10042,69,NomVoie6247558,NULL,#0165,Ville19,Pays1,2022-08-08 23:40:12,2022-08-08 23:40:12,12345
2596,35,NomVoie7112173,NULL,#4172,Ville2,Pays1,2013-01-11 04:31:09,2013-01-11 04:31:09,12345
4030,11,NomVoie3719083,NULL,#3493,Ville16,Pays3,2014-02-14 16:22:08,2014-02-14 16:22:08,12345
4971,50,NomVoie2023644,NULL,#3096,Ville16,Pays2,2021-04-24 15:09:30,2021-04-24 15:09:30,12345
7361,25,NomVoie6634632,NULL,#8665,Ville3,Pays4,1999-03-11 22:18:01,1999-03-11 22:18:01,12345
6707,96,NomVoie6731925,NULL,#1686,Ville1,Pays1,2009-09-13 17:20:47,2009-09-13 17:20:47,12345
1578,64,NomVoie567018,NULL,#3958,Ville5,Pays1,2000-06-10 20:24:01,2000-06-10 20:24:01,12345
8524,46,NomVoie2640273,NULL,#7261,Ville25,Pays1,2022-06-01 02:34:59,2022-06-01 02:34:59,12345
9382,58,NomVoie1244332,NULL,#4745,Ville12,Pays4,2007-08-22 07:31:37,2007-08-22 07:31:37,12345
1796,23,NomVoie808188,NULL,#1715,Ville7,Pays3,2013-08-07 23:27:36,2013-08-07 23:27:36,12345
10132,23,NomVoie7447938,NULL,#5829,Ville13,Pays3,1999-11-13 15:45:59,1999-11-13 15:45:59,12345
3952,89,NomVoie618675,NULL,#9641,Ville22,Pays4,2005-08-20 13:01:32,2005-08-20 13:01:32,12345
9786,95,NomVoie3946256,NULL,#4187,Ville6,Pays2,2002-09-23 06:33:33,2002-09-23 06:33:33,12345
5028,15,NomVoie4323907,NULL,#9109,Ville24,Pays1,2003-06-19 02:47:04,2003-06-19 02:47:04,12345
9794,44,NomVoie1446297,NULL,#5126,Ville13,Pays2,2023-04-06 10:53:14,2023-04-06 10:53:14,12345
2827,18,NomVoie9513259,NULL,#9737,Ville11,Pays1,2005-08-09 05:27:33,2005-08-09 05:27:33,12345
3009,91,NomVoie8214121,NULL,#4154,Ville5,Pays3,2006-09-17 09:32:32,2006-09-17 09:32:32,12345
1268,49,NomVoie405435,NULL,#9435,Ville6,Pays2,2018-07-01 06:15:51,2018-07-01 06:15:51,12345
398,93,NomVoie441244,NULL,#4509,Ville10,Pays4,2005-01-21 05:45:01,2005-01-21 05:45:01,12345
5537,0,NomVoie5026288,NULL,#5766,Ville20,Pays2,2015-02-25 09:24:20,2015-02-25 09:24:20,12345
4386,2,NomVoie320853,NULL,#3930,Ville13,Pays1,1998-06-26 12:33:38,1998-06-26 12:33:38,12345
7943,5,NomVoie3637559,NULL,#9481,Ville21,Pays3,2005-02-08 20:30:17,2005-02-08 20:30:17,12345
526,51,NomVoie91853,NULL,#6829,Ville25,Pays2,2022-03-25 18:02:45,2022-03-25 18:02:45,12345
6109,13,NomVoie3728964,NULL,#5295,Ville9,Pays2,2018-08-20 22:02:47,2018-08-20 22:02:47,12345
5088,32,NomVoie3024180,NULL,#3118,Ville22,Pays1,2011-10-03 21:02:50,2011-10-03 21:02:50,12345
1136,39,NomVoie124827,NULL,#3960,Ville22,Pays1,2005-04-08 23:54:24,2005-04-08 23:54:24,12345
9330,81,NomVoie3844129,NULL,#4167,Ville19,Pays1,2010-04-27 14:14:11,2010-04-27 14:14:11,12345
9680,72,NomVoie4345721,NULL,#4403,Ville7,Pays1,2014-09-13 06:32:23,2014-09-13 06:32:23,12345
4914,47,NomVoie4923333,NULL,#5081,Ville12,Pays3,2011-04-21 22:07:54,2011-04-21 22:07:54,12345
4798,88,NomVoie1622807,NULL,#7097,Ville3,Pays1,1998-08-01 09:17:17,1998-08-01 09:17:17,12345
1928,94,NomVoie98914,NULL,#6844,Ville6,Pays1,2003-06-11 18:23:53,2003-06-11 18:23:53,12345
6213,88,NomVoie8929542,NULL,#5249,Ville22,Pays1,2007-06-09 13:23:34,2007-06-09 13:23:34,12345
6585,47,NomVoie5931304,NULL,#1108,Ville21,Pays2,2000-05-11 22:06:03,2000-05-11 22:06:03,12345
10502,98,NomVoie6549476,NULL,#1796,Ville20,Pays1,1998-08-05 08:51:18,1998-08-05 08:51:18,12345
334,34,NomVoie30961,NULL,#1789,Ville18,Pays2,2016-01-15 13:34:46,2016-01-15 13:34:46,12345
8842,6,NomVoie841830,NULL,#4634,Ville14,Pays1,2019-02-03 07:55:47,2019-02-03 07:55:47,12345
7126,90,NomVoie7433642,NULL,#2687,Ville25,Pays2,2017-05-07 22:34:52,2017-05-07 22:34:52,12345
2929,60,NomVoie2513747,NULL,#2202,Ville5,Pays2,2006-07-08 02:50:32,2006-07-08 02:50:32,12345
1585,34,NomVoie777052,NULL,#9873,Ville3,Pays2,2011-11-25 18:55:21,2011-11-25 18:55:21,12345
1387,61,NomVoie116084,NULL,#6624,Ville20,Pays2,2018-11-12 20:46:19,2018-11-12 20:46:19,12345
3522,87,NomVoie4516677,NULL,#1825,Ville18,Pays1,2019-07-18 17:21:20,2019-07-18 17:21:20,12345
3487,57,NomVoie8016515,NULL,#2602,Ville11,Pays2,2011-09-20 23:15:17,2011-09-20 23:15:17,12345
1966,94,NomVoie659110,NULL,#3624,Ville6,Pays1,2000-09-25 03:59:15,2000-09-25 03:59:15,12345
9070,36,NomVoie6242925,NULL,#3842,Ville12,Pays2,2001-08-01 08:06:17,2001-08-01 08:06:17,12345
3419,75,NomVoie1116143,NULL,#4870,Ville8,Pays1,1997-11-20 10:17:53,1997-11-20 10:17:53,12345
9639,20,NomVoie8845507,NULL,#8128,Ville4,Pays3,1998-03-03 11:04:51,1998-03-03 11:04:51,12345
6480,59,NomVoie9930784,NULL,#8967,Ville4,Pays2,2006-01-03 06:22:52,2006-01-03 06:22:52,12345
5083,56,NomVoie9324172,NULL,#4923,Ville2,Pays1,2004-03-18 08:01:53,2004-03-18 08:01:53,12345
4610,7,NomVoie3821969,NULL,#8459,Ville10,Pays4,2011-03-05 04:52:22,2011-03-05 04:52:22,12345
10408,23,NomVoie949093,NULL,#6090,Ville20,Pays2,2011-08-04 15:43:38,2011-08-04 15:43:38,12345
4826,5,NomVoie8222913,NULL,#4198,Ville25,Pays1,2015-08-25 04:47:38,2015-08-25 04:47:38,12345
788,88,NomVoie373167,NULL,#4136,Ville14,Pays2,2005-04-24 01:53:32,2005-04-24 01:53:32,12345
1054,86,NomVoie34470,NULL,#8832,Ville7,Pays1,2001-01-15 05:26:17,2001-01-15 05:26:17,12345
9123,88,NomVoie1743184,NULL,#5291,Ville5,Pays1,2015-02-23 04:31:01,2015-02-23 04:31:01,12345
3843,84,NomVoie018135,NULL,#9938,Ville16,Pays1,2001-02-06 03:46:25,2001-02-06 03:46:25,12345
9863,44,NomVoie2246572,NULL,#0107,Ville17,Pays3,2013-09-10 03:57:42,2013-09-10 03:57:42,12345
8458,32,NomVoie9039856,NULL,#8225,Ville15,Pays3,2002-08-26 14:14:52,2002-08-26 14:14:52,12345
9436,97,NomVoie5744588,NULL,#2677,Ville2,Pays2,2014-02-24 07:39:17,2014-02-24 07:39:17,12345
3767,71,NomVoie7617772,NULL,#6272,Ville10,Pays3,2002-04-25 06:03:49,2002-04-25 06:03:49,12345
2159,67,NomVoie410073,NULL,#2556,Ville3,Pays3,2011-10-12 07:05:49,2011-10-12 07:05:49,12345
7097,70,NomVoie9633532,NULL,#3560,Ville8,Pays2,2022-10-15 19:35:45,2022-10-15 19:35:45,12345
5152,81,NomVoie624438,NULL,#7966,Ville2,Pays1,2017-09-04 08:16:11,2017-09-04 08:16:11,12345
7053,91,NomVoie8433337,NULL,#9565,Ville8,Pays1,1998-01-19 08:17:11,1998-01-19 08:17:11,12345
8496,75,NomVoie4040085,NULL,#4847,Ville14,Pays1,2011-05-21 17:24:09,2011-05-21 17:24:09,12345
8008,70,NomVoie5837851,NULL,#9802,Ville7,Pays1,2014-01-11 05:39:41,2014-01-11 05:39:41,12345
9138,72,NomVoie9043249,NULL,#6997,Ville20,Pays4,2005-07-12 14:07:26,2005-07-12 14:07:26,12345
4432,38,NomVoie1021091,NULL,#9543,Ville2,Pays1,2011-01-27 06:14:22,2011-01-27 06:14:22,12345
303,88,NomVoie18843,NULL,#1233,Ville1,Pays3,2011-08-09 10:30:44,2011-08-09 10:30:44,12345
1213,61,NomVoie915235,NULL,#8155,Ville5,Pays1,2015-03-03 11:13:36,2015-03-03 11:13:36,12345
7001,52,NomVoie8033127,NULL,#8962,Ville16,Pays2,1998-06-19 01:46:23,1998-06-19 01:46:23,12345
6648,22,NomVoie6031612,NULL,#4153,Ville19,Pays4,2010-04-27 15:36:11,2010-04-27 15:36:11,12345
8239,67,NomVoie8138910,NULL,#8078,Ville17,Pays3,2003-07-04 16:48:47,2003-07-04 16:48:47,12345
6922,82,NomVoie2532853,NULL,#2776,Ville1,Pays3,1997-01-26 15:36:14,1997-01-26 15:36:14,12345
7644,14,NomVoie7636106,NULL,#4845,Ville25,Pays1,2020-06-01 07:07:20,2020-06-01 07:07:20,12345
9250,11,NomVoie7443702,NULL,#2949,Ville11,Pays2,2010-11-16 02:18:10,2010-11-16 02:18:10,12345
2333,52,NomVoie3810852,NULL,#3982,Ville15,Pays1,2011-03-03 16:27:04,2011-03-03 16:27:04,12345
1648,36,NomVoie797413,NULL,#0894,Ville23,Pays1,2008-07-20 18:22:12,2008-07-20 18:22:12,12345
9949,60,NomVoie6547005,NULL,#6498,Ville14,Pays3,2005-01-03 09:47:52,2005-01-03 09:47:52,12345
4085,59,NomVoie2219399,NULL,#8629,Ville25,Pays1,2023-08-25 14:06:10,2023-08-25 14:06:10,12345
7751,52,NomVoie1036593,NULL,#3067,Ville23,Pays1,2014-04-14 07:40:20,2014-04-14 07:40:20,12345
4371,30,NomVoie1720784,NULL,#0138,Ville5,Pays2,2015-05-18 10:24:54,2015-05-18 10:24:54,12345
2425,32,NomVoie7811303,NULL,#9432,Ville5,Pays1,2023-05-08 04:19:20,2023-05-08 04:19:20,12345
3018,26,NomVoie2414165,NULL,#6076,Ville12,Pays2,2006-09-11 08:58:17,2006-09-11 08:58:17,12345
9345,78,NomVoie7544188,NULL,#5026,Ville12,Pays2,2000-11-05 22:33:58,2000-11-05 22:33:58,12345
352,46,NomVoie141028,NULL,#4559,Ville22,Pays3,2007-02-05 12:21:20,2007-02-05 12:21:20,12345
6563,14,NomVoie2231215,NULL,#8468,Ville23,Pays1,2009-07-25 14:50:20,2009-07-25 14:50:20,12345
1931,26,NomVoie308935,NULL,#9645,Ville17,Pays2,1998-07-10 07:43:33,1998-07-10 07:43:33,12345
6560,62,NomVoie7031200,NULL,#4270,Ville11,Pays2,2000-04-23 22:44:18,2000-04-23 22:44:18,12345
3285,7,NomVoie1615507,NULL,#4845,Ville22,Pays3,2010-11-23 03:42:49,2010-11-23 03:42:49,12345
1879,90,NomVoie28671,NULL,#5979,Ville12,Pays1,1997-05-24 07:09:02,1997-05-24 07:09:02,12345
8475,9,NomVoie6539955,NULL,#0952,Ville9,Pays3,2006-03-21 08:28:06,2006-03-21 08:28:06,12345
650,34,NomVoie592476,NULL,#1615,Ville11,Pays1,2001-04-24 10:33:03,2001-04-24 10:33:03,12345
9640,43,NomVoie2945508,NULL,#1502,Ville16,Pays2,2009-03-07 08:59:14,2009-03-07 08:59:14,12345
2915,87,NomVoie3913682,NULL,#7027,Ville24,Pays1,2011-04-17 04:32:44,2011-04-17 04:32:44,12345
3669,50,NomVoie8817250,NULL,#1691,Ville14,Pays2,2003-11-06 07:44:22,2003-11-06 07:44:22,12345
3168,77,NomVoie1914890,NULL,#3543,Ville18,Pays1,2016-07-07 03:35:05,2016-07-07 03:35:05,12345
4548,83,NomVoie721639,NULL,#5493,Ville2,Pays3,2012-03-27 13:51:38,2012-03-27 13:51:38,12345
987,86,NomVoie284115,NULL,#0309,Ville20,Pays2,2005-10-04 21:14:38,2005-10-04 21:14:38,12345
4120,91,NomVoie3419535,NULL,#0510,Ville12,Pays2,2011-04-24 04:13:50,2011-04-24 04:13:50,12345
9203,93,NomVoie8443505,NULL,#2597,Ville21,Pays3,2011-11-23 14:26:09,2011-11-23 14:26:09,12345
9777,32,NomVoie4646212,NULL,#0708,Ville16,Pays2,1997-01-07 03:19:11,1997-01-07 03:19:11,12345
4158,16,NomVoie8919721,NULL,#3125,Ville23,Pays1,2022-04-05 16:35:40,2022-04-05 16:35:40,12345
4203,33,NomVoie6919982,NULL,#3495,Ville22,Pays1,2018-09-11 09:28:32,2018-09-11 09:28:32,12345
6554,51,NomVoie231170,NULL,#4302,Ville23,Pays3,2005-01-26 18:34:22,2005-01-26 18:34:22,12345
4747,75,NomVoie5122578,NULL,#1345,Ville12,Pays1,2001-10-11 03:47:55,2001-10-11 03:47:55,12345
6145,28,NomVoie8929174,NULL,#7782,Ville19,Pays2,2020-09-23 14:08:05,2020-09-23 14:08:05,12345
4545,71,NomVoie4621630,NULL,#2791,Ville12,Pays1,2022-10-14 13:30:01,2022-10-14 13:30:01,12345
944,55,NomVoie43869,NULL,#3554,Ville11,Pays4,2020-07-06 12:24:15,2020-07-06 12:24:15,12345
9025,42,NomVoie6742701,NULL,#6965,Ville15,Pays2,2022-01-09 20:18:09,2022-01-09 20:18:09,12345
859,56,NomVoie413490,NULL,#3718,Ville5,Pays2,2012-08-03 09:42:59,2012-08-03 09:42:59,12345
9669,59,NomVoie4145674,NULL,#1988,Ville17,Pays1,1997-02-04 10:11:06,1997-02-04 10:11:06,12345
990,6,NomVoie444128,NULL,#3486,Ville3,Pays1,2005-01-10 11:39:23,2005-01-10 11:39:23,12345
7060,2,NomVoie633369,NULL,#7415,Ville6,Pays4,2008-10-03 22:20:12,2008-10-03 22:20:12,12345
9385,14,NomVoie4144336,NULL,#3572,Ville24,Pays1,2006-05-23 14:37:39,2006-05-23 14:37:39,12345
4905,76,NomVoie4323300,NULL,#4888,Ville19,Pays2,2009-11-26 02:11:25,2009-11-26 02:11:25,12345
6936,81,NomVoie9532905,NULL,#7524,Ville21,Pays1,2018-09-12 13:33:41,2018-09-12 13:33:41,12345
8865,4,NomVoie3741944,NULL,#2823,Ville12,Pays1,2000-06-02 07:33:17,2000-06-02 07:33:17,12345
7969,63,NomVoie7637679,NULL,#1317,Ville25,Pays1,2022-07-17 02:28:19,2022-07-17 02:28:19,12345
5426,3,NomVoie9025696,NULL,#4751,Ville23,Pays2,2009-10-08 12:26:23,2009-10-08 12:26:23,12345
7475,59,NomVoie7635244,NULL,#7914,Ville1,Pays1,1999-07-25 20:50:06,1999-07-25 20:50:06,12345
6825,64,NomVoie2332444,NULL,#9869,Ville12,Pays2,1997-04-19 16:13:14,1997-04-19 16:13:14,12345
10174,84,NomVoie6248101,NULL,#7926,Ville13,Pays2,2008-11-10 18:18:55,2008-11-10 18:18:55,12345
1827,4,NomVoie148399,NULL,#1314,Ville3,Pays4,2008-07-03 14:20:24,2008-07-03 14:20:24,12345
8301,79,NomVoie7039202,NULL,#4997,Ville13,Pays2,2003-09-20 22:42:50,2003-09-20 22:42:50,12345
9277,51,NomVoie5443828,NULL,#0670,Ville3,Pays2,2015-06-27 02:20:38,2015-06-27 02:20:38,12345
8135,11,NomVoie5838426,NULL,#2884,Ville2,Pays1,1997-01-25 14:44:03,1997-01-25 14:44:03,12345
4478,81,NomVoie421333,NULL,#7838,Ville16,Pays2,2008-02-05 16:28:56,2008-02-05 16:28:56,12345
9095,86,NomVoie4343046,NULL,#8275,Ville21,Pays2,2001-09-16 07:11:01,2001-09-16 07:11:01,12345
1174,51,NomVoie775041,NULL,#3585,Ville24,Pays3,2006-07-07 22:43:59,2006-07-07 22:43:59,12345
7568,75,NomVoie1035669,NULL,#2602,Ville2,Pays3,2022-03-09 11:26:55,2022-03-09 11:26:55,12345
4469,3,NomVoie2521304,NULL,#2076,Ville10,Pays2,2020-02-07 11:35:58,2020-02-07 11:35:58,12345
1802,50,NomVoie708214,NULL,#1050,Ville10,Pays2,2004-03-18 22:24:01,2004-03-18 22:24:01,12345
5995,21,NomVoie6428390,NULL,#9595,Ville4,Pays3,2012-06-08 15:19:22,2012-06-08 15:19:22,12345
442,26,NomVoie561462,NULL,#1770,Ville25,Pays2,2010-03-01 09:18:01,2010-03-01 09:18:01,12345
928,69,NomVoie463789,NULL,#2783,Ville6,Pays1,2019-02-13 06:07:42,2019-02-13 06:07:42,12345
6333,7,NomVoie3430170,NULL,#0308,Ville16,Pays2,2023-02-26 13:53:55,2023-02-26 13:53:55,12345
1690,35,NomVoie117619,NULL,#5706,Ville12,Pays1,2013-10-27 17:23:21,2013-10-27 17:23:21,12345
291,87,NomVoie12800,NULL,#3233,Ville13,Pays2,2000-08-24 04:44:06,2000-08-24 04:44:06,12345
5844,65,NomVoie1827653,NULL,#4355,Ville24,Pays1,2011-08-11 15:31:08,2011-08-11 15:31:08,12345
5105,70,NomVoie3424250,NULL,#4459,Ville3,Pays2,2017-10-15 14:05:59,2017-10-15 14:05:59,12345
2746,66,NomVoie2112875,NULL,#2819,Ville19,Pays4,2017-09-11 14:27:26,2017-09-11 14:27:26,12345
2313,44,NomVoie8010782,NULL,#3483,Ville23,Pays4,2001-03-16 15:18:12,2001-03-16 15:18:12,12345
5441,59,NomVoie3025776,NULL,#2137,Ville21,Pays4,2018-03-25 15:29:16,2018-03-25 15:29:16,12345
3043,22,NomVoie414286,NULL,#9417,Ville8,Pays3,2018-07-15 01:01:26,2018-07-15 01:01:26,12345
10161,33,NomVoie7948048,NULL,#3361,Ville4,Pays2,1998-04-07 19:11:17,1998-04-07 19:11:17,12345
5643,74,NomVoie9526774,NULL,#1561,Ville3,Pays1,2016-11-13 11:52:50,2016-11-13 11:52:50,12345
8139,86,NomVoie9638455,NULL,#3376,Ville25,Pays1,2014-05-25 20:54:49,2014-05-25 20:54:49,12345
7260,68,NomVoie8934213,NULL,#9927,Ville4,Pays2,2018-04-19 04:41:47,2018-04-19 04:41:47,12345
4989,36,NomVoie2523731,NULL,#8313,Ville4,Pays2,2019-09-22 01:58:36,2019-09-22 01:58:36,12345
8861,94,NomVoie9741932,NULL,#0247,Ville9,Pays3,2005-08-21 06:17:56,2005-08-21 06:17:56,12345
10599,67,NomVoie6649949,NULL,#6168,Ville11,Pays2,1997-08-08 20:03:24,1997-08-08 20:03:24,12345
7907,71,NomVoie6837337,NULL,#7298,Ville24,Pays2,2011-09-16 06:14:40,2011-09-16 06:14:40,12345
4934,92,NomVoie623428,NULL,#3050,Ville13,Pays2,2007-06-08 20:54:18,2007-06-08 20:54:18,12345
8960,7,NomVoie5042419,NULL,#3124,Ville23,Pays4,2005-11-19 09:40:43,2005-11-19 09:40:43,12345
4300,82,NomVoie6120426,NULL,#9387,Ville20,Pays2,1999-07-18 21:11:48,1999-07-18 21:11:48,12345
6496,34,NomVoie9430858,NULL,#9676,Ville21,Pays2,2001-07-03 23:06:45,2001-07-03 23:06:45,12345
3652,83,NomVoie7417179,NULL,#2122,Ville23,Pays4,2016-01-16 22:56:48,2016-01-16 22:56:48,12345
7918,23,NomVoie3237401,NULL,#6896,Ville5,Pays3,2016-11-24 03:31:52,2016-11-24 03:31:52,12345
6538,87,NomVoie8031089,NULL,#2401,Ville8,Pays1,2011-07-20 17:31:52,2011-07-20 17:31:52,12345
3426,13,NomVoie1816172,NULL,#4313,Ville1,Pays2,1998-09-22 08:28:29,1998-09-22 08:28:29,12345
2872,59,NomVoie313450,NULL,#5253,Ville10,Pays1,2011-09-26 09:15:55,2011-09-26 09:15:55,12345
304,26,NomVoie96844,NULL,#4659,Ville11,Pays1,2023-05-23 11:46:31,2023-05-23 11:46:31,12345
3548,73,NomVoie7616779,NULL,#1346,Ville6,Pays1,2011-03-19 13:51:15,2011-03-19 13:51:15,12345
6100,94,NomVoie9528932,NULL,#1270,Ville18,Pays3,1997-04-02 11:45:01,1997-04-02 11:45:01,12345
4831,46,NomVoie8622954,NULL,#5949,Ville1,Pays1,2006-01-26 12:21:53,2006-01-26 12:21:53,12345
7905,32,NomVoie5537330,NULL,#0435,Ville7,Pays2,2013-08-26 06:12:46,2013-08-26 06:12:46,12345
9488,62,NomVoie8944814,NULL,#9965,Ville16,Pays3,1999-02-12 04:11:49,1999-02-12 04:11:49,12345
1454,1,NomVoie516417,NULL,#7824,Ville4,Pays1,2023-10-17 20:08:19,2023-10-17 20:08:19,12345
9802,29,NomVoie9846325,NULL,#8994,Ville2,Pays1,2010-07-06 15:07:54,2010-07-06 15:07:54,12345
477,31,NomVoie631650,NULL,#0384,Ville17,Pays3,2000-02-13 07:04:27,2000-02-13 07:04:27,12345
7978,55,NomVoie7537706,NULL,#8162,Ville15,Pays2,2011-01-17 12:42:27,2011-01-17 12:42:27,12345
3654,1,NomVoie6317184,NULL,#8272,Ville23,Pays1,2010-08-06 01:40:30,2010-08-06 01:40:30,12345
8264,15,NomVoie6739038,NULL,#6445,Ville24,Pays2,2017-04-23 18:01:38,2017-04-23 18:01:38,12345
7521,11,NomVoie6435448,NULL,#8995,Ville6,Pays1,2020-01-02 13:54:26,2020-01-02 13:54:26,12345
4904,22,NomVoie023294,NULL,#9457,Ville10,Pays2,2000-02-09 18:55:46,2000-02-09 18:55:46,12345
3881,64,NomVoie2318323,NULL,#7890,Ville21,Pays1,2002-11-18 10:08:53,2002-11-18 10:08:53,12345
7040,4,NomVoie4933270,NULL,#6371,Ville24,Pays1,2014-02-17 11:19:30,2014-02-17 11:19:30,12345
1697,86,NomVoie27662,NULL,#3142,Ville15,Pays3,2004-10-06 18:47:52,2004-10-06 18:47:52,12345
9886,6,NomVoie2646688,NULL,#8269,Ville18,Pays3,2000-07-23 23:08:55,2000-07-23 23:08:55,12345
10552,27,NomVoie8749727,NULL,#6832,Ville11,Pays2,2001-07-21 04:49:49,2001-07-21 04:49:49,12345
4324,22,NomVoie2120573,NULL,#3511,Ville24,Pays2,2019-09-12 23:10:06,2019-09-12 23:10:06,12345
4759,68,NomVoie3722624,NULL,#7443,Ville7,Pays2,2017-06-25 15:02:06,2017-06-25 15:02:06,12345
8556,95,NomVoie1640443,NULL,#4852,Ville16,Pays2,1998-11-14 07:57:03,1998-11-14 07:57:03,12345
6842,20,NomVoie9932510,NULL,#5173,Ville12,Pays3,2018-02-08 04:18:41,2018-02-08 04:18:41,12345
6482,45,NomVoie5330793,NULL,#5027,Ville12,Pays1,2022-05-19 03:56:44,2022-05-19 03:56:44,12345
7247,34,NomVoie6434161,NULL,#3907,Ville14,Pays1,2009-07-22 19:33:42,2009-07-22 19:33:42,12345
9352,99,NomVoie2944225,NULL,#8396,Ville4,Pays2,2016-02-12 08:17:45,2016-02-12 08:17:45,12345
6589,45,NomVoie9531343,NULL,#7767,Ville9,Pays1,2010-11-24 20:08:40,2010-11-24 20:08:40,12345
7303,64,NomVoie2334404,NULL,#8455,Ville12,Pays2,2012-07-23 11:39:31,2012-07-23 11:39:31,12345
3710,68,NomVoie9517439,NULL,#9232,Ville10,Pays1,2017-03-05 21:14:15,2017-03-05 21:14:15,12345
10321,77,NomVoie1648778,NULL,#4343,Ville12,Pays3,2002-08-09 02:49:01,2002-08-09 02:49:01,12345
797,86,NomVoie733200,NULL,#4767,Ville6,Pays1,1999-08-07 21:24:48,1999-08-07 21:24:48,12345
4521,30,NomVoie6521523,NULL,#5806,Ville12,Pays2,2000-04-26 07:49:22,2000-04-26 07:49:22,12345
5904,87,NomVoie3727927,NULL,#8175,Ville5,Pays2,2007-03-19 18:47:03,2007-03-19 18:47:03,12345
5338,11,NomVoie6525298,NULL,#2078,Ville24,Pays3,2007-10-17 18:18:48,2007-10-17 18:18:48,12345
9344,16,NomVoie8744185,NULL,#6360,Ville13,Pays1,2007-04-19 19:53:56,2007-04-19 19:53:56,12345
4532,21,NomVoie1721566,NULL,#1256,Ville11,Pays1,2014-01-11 09:25:11,2014-01-11 09:25:11,12345
6534,16,NomVoie8331067,NULL,#2172,Ville6,Pays2,2014-06-03 17:09:01,2014-06-03 17:09:01,12345
5790,37,NomVoie2827421,NULL,#2460,Ville9,Pays2,2000-02-11 06:28:04,2000-02-11 06:28:04,12345
2532,91,NomVoie4511827,NULL,#8022,Ville12,Pays2,2002-09-20 06:02:59,2002-09-20 06:02:59,12345
3837,87,NomVoie9418113,NULL,#6668,Ville16,Pays1,2009-07-08 18:44:18,2009-07-08 18:44:18,12345
3793,41,NomVoie6517875,NULL,#1182,Ville5,Pays3,2015-09-26 14:10:02,2015-09-26 14:10:02,12345
1259,31,NomVoie935408,NULL,#7716,Ville8,Pays2,2009-07-10 23:58:08,2009-07-10 23:58:08,12345
9318,40,NomVoie8944083,NULL,#0923,Ville12,Pays2,2021-11-24 10:48:24,2021-11-24 10:48:24,12345
9244,8,NomVoie2343687,NULL,#4994,Ville24,Pays2,2023-01-01 08:01:37,2023-01-01 08:01:37,12345
6116,88,NomVoie1028980,NULL,#0731,Ville9,Pays1,2002-01-03 14:09:13,2002-01-03 14:09:13,12345
7459,73,NomVoie5635157,NULL,#2739,Ville9,Pays3,2005-06-16 04:37:22,2005-06-16 04:37:22,12345
2193,97,NomVoie1210223,NULL,#5169,Ville2,Pays2,2001-05-14 10:22:31,2001-05-14 10:22:31,12345
4513,79,NomVoie1821478,NULL,#9095,Ville22,Pays1,2009-06-14 06:33:31,2009-06-14 06:33:31,12345
9328,77,NomVoie844121,NULL,#3650,Ville20,Pays2,2002-08-05 18:46:43,2002-08-05 18:46:43,12345
3185,78,NomVoie1614961,NULL,#9449,Ville22,Pays1,2019-11-10 16:17:27,2019-11-10 16:17:27,12345
4468,61,NomVoie1621302,NULL,#5585,Ville14,Pays2,2020-07-23 14:56:17,2020-07-23 14:56:17,12345
2384,19,NomVoie8811052,NULL,#2815,Ville10,Pays2,2009-11-03 23:03:39,2009-11-03 23:03:39,12345
2099,13,NomVoie579716,NULL,#8000,Ville19,Pays2,2023-09-19 16:07:27,2023-09-19 16:07:27,12345
4317,5,NomVoie9020519,NULL,#0759,Ville2,Pays2,2002-07-03 14:13:27,2002-07-03 14:13:27,12345
9709,30,NomVoie1345852,NULL,#2165,Ville23,Pays5,2008-05-26 04:41:25,2008-05-26 04:41:25,12345
4312,5,NomVoie4520468,NULL,#6279,Ville1,Pays3,2019-01-03 06:47:19,2019-01-03 06:47:19,12345
4879,74,NomVoie2223173,NULL,#7293,Ville1,Pays2,2018-06-01 02:29:18,2018-06-01 02:29:18,12345
838,36,NomVoie433393,NULL,#0417,Ville6,Pays2,2016-11-02 23:02:43,2016-11-02 23:02:43,12345
2996,17,NomVoie514066,NULL,#1802,Ville11,Pays1,2008-04-11 02:30:04,2008-04-11 02:30:04,12345
